account,date,daily_pnl,avg_trade_size,buy_ratio,num_trades,target_win,past_3day_pnl,classification_Extreme Greed,classification_Fear,classification_Greed,classification_Neutral,risk_segment,freq_segment,consistency
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-30,0.0,3301.7203999999997,0.0,25,0,10306.954086333333,False,False,True,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-02,0.0,1666.6133333333335,1.0,6,0,3457.0163583333338,False,False,True,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-03,0.0,557.795,1.0,18,0,3457.0163583333338,False,False,True,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-04,1659.7995640000001,1695.0778947368422,0.3157894736842105,19,1,0.0,False,False,True,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-05,956.5545050000001,332.21393939393937,0.0,33,1,553.2665213333333,False,False,True,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-06,281.45074800000003,237.78799999999998,0.6705882352941176,85,1,872.118023,True,False,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-08,0.0,944.90625,1.0,16,0,965.9349390000001,False,False,True,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-15,5383.278555,491.1363636363636,0.0,11,1,412.6684176666667,False,False,True,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-16,897.284184,1393.2204347826087,0.4782608695652174,23,1,1888.243101,True,False,False,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-18,7393.785411,1905.1814851485146,0.38613861386138615,101,1,2093.520913,True,False,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-19,3867.854339,6311.63,0.0,3,1,4558.11605,True,False,False,False,High,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-20,0.0,1310.68,1.0,23,0,4052.974644666667,True,False,False,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-21,2997.363771,1598.0225,0.0,52,1,3753.8799166666668,True,False,False,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-22,0.0,1799.2789189189189,0.0,111,0,2288.4060366666668,True,False,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-23,25224.994585,2493.861,1.0,90,1,999.1212569999999,True,False,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-25,0.0,1004.8726666666666,1.0,15,0,9407.452785333333,True,False,False,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-27,0.0,3464.2846153846153,1.0,13,0,8408.331528333334,False,False,True,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-29,0.0,305.256,1.0,40,0,8408.331528333334,False,False,True,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-30,2503.8204370000003,1614.6436011904761,0.0,336,1,0.0,False,False,True,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-31,0.0,1723.3093103448277,0.0,58,0,834.6068123333334,True,False,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-01,15452.344326,1400.39,1.0,11,1,834.6068123333334,False,False,True,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-02,69051.70619,6537.665,1.0,88,1,5985.388254333334,False,False,True,False,High,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-03,46742.288748,1333.0556976744185,0.49224806201550386,258,1,28168.016838666666,False,True,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-04,16102.444634,2456.432904689864,0.3903177004538578,661,1,43748.77975466667,False,False,True,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-05,14644.100674,2359.758899082569,0.42201834862385323,218,1,43965.47985733333,False,False,False,True,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-06,51100.947505,1617.0732696897373,0.847255369928401,419,1,25829.611351999996,False,False,False,True,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-07,1831.9529619999998,1073.4656643356643,0.7342657342657343,143,1,27282.49760433333,False,True,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-09,115791.92916,2647.2844776119405,0.5074626865671642,67,1,22525.667047,False,False,False,True,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-10,0.0,1960.124705882353,0.0,17,0,56241.60987566667,False,True,False,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-11,0.0,2285.4152892561983,0.0,121,0,39207.96070733334,False,False,False,True,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-12,8664.933786,1698.3335802469135,0.41975308641975306,243,1,38597.30972,False,False,False,True,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-13,0.0,1735.2890476190476,0.0,168,0,2888.3112619999997,False,False,False,True,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-14,0.0,1615.370303030303,0.0,165,0,2888.3112619999997,False,False,False,True,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-18,73677.453556,2654.748446969697,1.0,264,1,2888.3112619999997,False,False,False,True,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19,3350.218775,2310.5601176470586,0.3058823529411765,85,1,24559.151185333332,False,True,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-20,0.0,1452.1574910394265,0.13978494623655913,279,0,25675.890776999997,False,False,False,True,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-21,3056.449155,4768.487241379311,0.5344827586206896,58,1,25675.890776999997,False,False,True,False,High,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-22,5628.488702,1574.8144094488189,0.7322834645669292,127,1,2135.5559766666665,False,False,False,True,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-23,8934.09502,2278.3786363636364,1.0,88,1,2894.9792856666663,False,False,False,True,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-24,10841.97075,1111.8584134615385,1.0,208,1,5873.010958999999,False,False,False,True,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-25,0.0,1418.0078873239436,1.0,71,0,8468.184824,False,True,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-26,0.0,66.875,1.0,26,0,6592.021923333334,False,False,False,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-27,0.0,1508.357,1.0,10,0,3613.9902500000003,False,False,False,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-04,0.0,1769.9948051948052,1.0,77,0,0.0,False,False,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-05,4647.056049,2021.519213483146,0.3595505617977528,89,1,0.0,False,False,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-06,698.036952,1905.741818181818,0.5606060606060606,66,1,1549.018683,False,True,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-07,0.0,2891.8463265306123,1.0,49,0,1781.6976670000001,False,True,False,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-08,2923.553302,1772.4605797101449,0.15217391304347827,138,1,1781.6976670000001,False,True,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-09,2752.480766,1777.5894594594595,0.6959459459459459,296,1,1207.1967513333332,False,True,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-10,0.0,2392.7903278688523,1.0,61,0,1892.011356,False,False,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-11,2349.7162,1993.2828205128203,0.047619047619047616,273,1,1892.011356,False,False,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-12,1215.156099,1351.2349101796408,0.8982035928143712,334,1,1700.7323219999998,False,True,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-13,0.0,1190.9719047619049,1.0,42,0,1188.2907663333333,False,False,False,True,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-14,22911.093812,1309.496439628483,0.0,323,1,1188.2907663333333,False,True,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-17,646.346496,718.1312389380531,0.7345132743362832,113,1,8042.083303666666,False,True,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-20,824.5402799999999,1638.5426666666667,0.3333333333333333,30,1,7852.4801026666655,False,False,False,True,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-24,0.0,1314.4001754385965,0.0,57,0,8127.326862666666,False,False,False,True,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-26,2597.947325,1903.2236842105262,1.0,38,1,490.29559199999994,False,False,False,True,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-03,0.0,5555.549999999999,1.0,9,0,1140.8292016666667,False,True,False,False,High,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-04,2242.086667,1138.8816161616162,0.3434343434343434,99,1,865.9824416666667,False,True,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-07,3601.4274,1713.7372500000001,0.525,80,1,1613.3446640000002,False,False,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-11,0.0,1665.941,0.0,20,0,1947.8380223333334,False,True,False,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-12,0.0,3918.2294117647057,0.0,17,0,1947.8380223333334,False,True,False,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-13,0.0,1111.095,0.0,30,0,1200.4758,False,False,False,True,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-15,0.0,1466.164,0.0,50,0,0.0,False,True,False,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-17,0.0,1174.1429523809522,0.0,105,0,0.0,False,True,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-18,0.0,1165.7812,0.0,50,0,0.0,False,True,False,False,Low,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-19,0.0,1444.9214285714284,0.0,98,0,0.0,False,True,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-20,0.0,1140.8187671232877,0.0,73,0,0.0,False,True,False,False,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-22,0.0,1461.1758904109588,0.0,73,0,0.0,False,False,False,True,Low,Frequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-23,0.0,9722.050000000001,0.0,6,0,0.0,False,False,True,False,High,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-05-01,102460.17164,3462.1106849315065,0.7808219178082192,73,1,0.0,False,False,False,True,Low,Frequent,Inconsistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-02-28,-72.202951,735.4342857142857,0.2857142857142857,7,0,34153.39054666667,False,False,False,False,Low,Infrequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-02,34795.678173,24787.07348387097,0.5161290322580645,155,1,,False,True,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-03,535.4072209999999,16874.44419354839,0.5483870967741935,31,1,,False,True,False,False,High,Infrequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-04,4578.655427,17691.147903225807,0.4112903225806452,124,1,11752.960814333333,False,False,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-05,2036.224492,17587.334199999998,0.62,100,1,13303.246940333333,False,False,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-06,5348.989502,13031.173493333332,0.416,375,1,2383.4290466666666,False,True,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-07,5348.62711,19006.84864946889,0.45220030349013657,659,1,3987.9564736666666,False,True,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-09,10760.578324,13882.096698412699,0.6015873015873016,630,1,4244.613701333333,False,True,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-10,9163.142483,21399.0256424581,0.664804469273743,358,1,7152.731645333333,False,False,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-11,-57956.282957999996,15135.68212446352,0.3562231759656652,466,0,8424.115972333333,False,False,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-12,4544.583988,28258.839880478085,0.5816733067729084,251,1,-12677.520717,False,True,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-13,3896.9493979999997,27309.887804878046,0.5609756097560976,41,1,-14749.518829,False,False,False,True,High,Infrequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-14,1188.74187,40522.281463414634,0.5609756097560976,82,1,-16504.916523999997,False,True,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-15,594.5722,29067.860615384616,0.5692307692307692,65,1,3210.0917520000003,False,False,False,True,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-16,-16453.702941,37204.39219512195,0.4105691056910569,246,0,1893.421156,False,True,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-17,812.52566,31991.233333333337,0.7254901960784313,51,1,-4890.129623666667,False,True,False,False,High,Infrequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-18,1157.213435,49549.2075,0.34375,32,1,-5015.535027,False,True,False,False,High,Infrequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-20,38.9845,2217.9049999999997,0.5,2,1,-4827.987948666666,False,False,False,True,Low,Infrequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-21,829.63013,55552.7575,0.5,28,1,669.5745316666666,False,True,False,False,High,Infrequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-23,907.21938,81858.2115,0.3,20,1,675.2760216666667,False,True,False,False,High,Infrequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-25,-836.051084,35299.146315789476,0.49473684210526314,95,0,591.94467,False,False,False,True,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-26,-774.039828,10956.067912087912,0.37362637362637363,91,0,300.266142,False,False,False,True,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-30,685.277142,27852.182083333333,0.5,48,1,-234.29051066666668,False,True,False,False,High,Infrequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-03,361.071464,28371.712916666667,0.5,24,1,-308.2712566666667,False,True,False,False,High,Infrequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-04,0.0,16948.606666666667,1.0,6,0,90.76959266666665,False,True,False,False,High,Infrequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-05,611.49348,20460.626,0.0,5,1,348.7828686666667,False,True,False,False,High,Infrequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-06,254.093244,19103.7724,0.32,25,1,324.18831466666666,False,True,False,False,High,Infrequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-07,1291.1500099999998,23639.45185840708,0.6371681415929203,113,1,288.528908,False,False,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-08,936.6942779999999,27027.108770053474,0.32085561497326204,187,1,718.9122446666667,False,False,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-09,6800.812401,27989.12873873874,0.49099099099099097,222,1,827.3125106666666,False,False,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-10,-117.61638999999997,27220.127586206894,0.43103448275862066,116,0,3009.5522296666663,False,True,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-11,-482.407981,40357.236015625,0.46875,128,0,2539.963429666667,False,True,False,False,High,Frequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-12,50.56792,23303.475714285716,0.5714285714285714,7,1,2066.9293433333332,False,True,False,False,High,Infrequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-13,1097.533742,10551.1865,0.15,20,1,-183.15215033333334,False,False,False,True,High,Infrequent,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-15,554.38798,35885.474642857145,0.2857142857142857,28,1,221.89789366666665,False,True,False,False,High,Infrequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2024-12-28,-0.06076,86.5075,0.5,4,0,567.4965473333333,False,False,True,False,Low,Infrequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19,31.42038,4940.588512396694,0.9834710743801653,121,1,,False,True,False,False,High,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-20,35262.804627,3421.6945405405404,0.0,185,1,,False,False,False,True,Low,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-24,22037.667762,1645.9218834190547,0.553269654665687,4083,1,11764.721415666667,False,False,False,True,Low,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-25,5672.328492,3167.5804404617256,0.8125759416767923,3292,1,19110.630923,False,True,False,False,Low,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-26,23589.520054,7136.707680851064,0.0,470,1,20990.933627,False,False,False,False,High,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-04,0.0,6625.281438721137,1.0,563,0,17099.838769333335,False,False,False,False,High,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-05,229058.684298,4677.476866734486,0.08646998982706001,983,1,9753.949515333334,False,False,False,False,High,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-06,0.0,9899.837042253523,1.0,71,0,84216.06811733333,False,True,False,False,High,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-07,87405.926823,4768.31558504222,0.31966224366706875,829,1,76352.894766,False,True,False,False,High,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-09,10.184488,1697.1225531914893,0.8297872340425532,47,1,105488.20370700001,False,True,False,False,Low,Infrequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-10,5832.316116,5033.190044977511,0.6881559220389805,667,1,29138.703770333334,False,False,False,False,High,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-11,1058.58,2186.8561296184134,0.9533615990308903,1651,1,31082.809142333335,False,False,False,False,Low,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-12,289639.089112,3118.5291555215895,0.3473442873519297,2617,1,2300.3602013333334,False,True,False,False,Low,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-13,66.447417,22791.99,0.0,1,1,98843.32840933335,False,False,False,True,High,Infrequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-14,16591.266757,2140.244061371841,0.11070998796630566,1662,1,96921.37217633335,False,True,False,False,Low,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-27,18422.612928,5352.478163265307,0.8027210884353742,147,1,102098.93442866667,False,True,False,False,High,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-28,0.0,1783.29622754491,1.0,167,0,11693.442367333331,False,True,False,False,Low,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-29,720.749699,2584.3467833333334,0.59,600,1,11671.29322833333,False,True,False,False,Low,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-30,0.0,3000.0830508474573,1.0,354,0,6381.1208756666665,False,True,False,False,Low,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-31,0.0,8569.022424242425,1.0,33,0,240.24989966666666,False,True,False,False,High,Infrequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-02,188114.980392,3804.6953432032305,0.0,743,1,240.24989966666666,False,True,False,False,Low,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-03,3869.208803,4677.174855923159,0.46851654215581645,937,1,62704.993464,False,True,False,False,High,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-04,9367.872074,2198.7353773584905,0.31446540880503143,318,1,63994.72973166666,False,True,False,False,Low,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-06,1026.735896,2739.437655310621,0.655310621242485,499,1,67117.35375633334,False,True,False,False,Low,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-07,2378.877324,8733.045479452056,0.678082191780822,146,1,4754.6055910000005,False,False,False,False,High,Frequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-30,4.733218,10.14,0.0,1,1,4257.828431333334,False,False,True,False,Low,Infrequent,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-05-01,1.86032,3.9,0.0,1,1,1136.782146,False,False,False,True,Low,Infrequent,Consistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-10,0.0,2798.660769230769,0.0,52,0,795.1569540000002,True,False,False,False,Low,Infrequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-11,0.0,637.4164705882353,0.0,17,0,,False,False,True,False,Low,Infrequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-12,0.0,5158.5,0.0,1,0,,True,False,False,False,High,Infrequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-15,0.0,1122.5670689655171,0.0,58,0,0.0,True,False,False,False,Low,Frequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-16,0.0,663.0799999999999,0.0,4,0,0.0,True,False,False,False,Low,Infrequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-17,0.0,1744.65,0.0,2,0,0.0,True,False,False,False,Low,Infrequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-18,0.0,2207.8585714285714,0.0,14,0,0.0,True,False,False,False,Low,Infrequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-19,-128.0,6080.864864864865,0.21621621621621623,37,0,0.0,True,False,False,False,High,Infrequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-20,11799.68,2843.038636363636,0.6212121212121212,66,1,-42.666666666666664,False,False,True,False,Low,Frequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-23,0.0,3216.5875,0.0,16,0,3890.56,False,False,True,False,Low,Infrequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-24,0.0,1070.0,0.0,10,0,3890.56,False,False,True,False,Low,Infrequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-29,0.0,2453.2941025641026,0.0,39,0,3933.226666666667,False,False,True,False,Low,Infrequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-03,0.0,1834.7278688524589,0.0,61,0,0.0,False,False,True,False,Low,Frequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-08,1023.27508,1200.6454545454546,0.9545454545454546,22,1,0.0,False,False,True,False,Low,Infrequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-14,0.0,1589.0237499999998,0.0,8,0,341.09169333333335,False,False,True,False,Low,Infrequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-15,0.0,1128.8333333333333,0.0,3,0,341.09169333333335,False,False,True,False,Low,Infrequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-16,0.0,910.4933333333333,0.0,3,0,341.09169333333335,True,False,False,False,Low,Infrequent,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-17,0.0,1519.4399999999998,0.0,3,0,0.0,True,False,False,False,Low,Infrequent,Inconsistent
